execution_outil_id,execution_id,outil_id,usure_debut,usure_fin,duree_utilisation
22323,22323,58,340,340,22
22324,22324,46,1763,1763,17
22325,22325,74,535,536,13
22326,22326,136,378,383,39
22327,22327,5,170,171,13
22328,22328,109,1334,1334,10
22329,22329,59,300,303,26
22330,22330,84,373,373,12
22331,22331,84,373,373,7
22332,22332,134,241,243,17
22333,22333,92,371,375,39
22334,22334,37,226,228,48
22335,22335,49,940,942,17
22336,22336,100,355,357,25
22337,22337,95,357,360,27
22338,22338,39,254,255,23
22339,22339,98,314,314,10
22340,22340,34,179,179,5
22341,22341,143,262,263,7
22342,22342,85,213,215,19
22343,22343,7,243,243,2
22344,22344,11,315,316,37
22345,22345,107,1396,1402,42
22346,22346,129,366,368,54
22347,22347,84,373,375,21
22348,22348,143,263,263,16
22349,22349,64,469,471,48
22350,22350,135,254,254,6
22351,22351,126,298,298,16
22352,22352,106,1014,1019,53
22353,22353,11,316,317,13
22354,22354,50,387,389,22
22355,22355,96,348,350,39
22356,22356,37,228,229,19
22357,22357,21,210,212,16
22358,22358,72,220,220,7
22359,22359,76,250,251,23
22360,22360,4,158,158,9
22361,22361,136,383,386,31
22362,22362,107,1402,1403,27
22363,22363,1,134,134,1
22364,22364,150,375,375,12
22365,22365,110,298,299,56
22366,22366,13,380,381,12
22367,22367,39,255,256,19
22368,22368,34,179,180,23
22369,22369,99,303,304,24
22370,22370,107,1403,1407,53
22371,22371,141,121,122,13
22372,22372,46,1763,1766,31
22373,22373,78,435,438,35
22374,22374,137,326,327,17
22375,22375,121,260,261,24
22376,22376,118,331,331,13
22377,22377,51,831,837,51
22378,22378,74,536,538,22
22379,22379,77,382,387,48
22380,22380,130,437,438,20
22381,22381,130,438,441,29
22382,22382,126,298,299,19
22383,22383,124,264,267,49
22384,22384,100,357,357,5
22385,22385,24,402,402,14
22386,22386,130,441,441,5
22387,22387,99,304,306,16
22388,22388,124,267,267,8
22389,22389,131,246,247,20
22390,22390,92,375,379,36
22391,22391,21,212,212,6
22392,22392,108,2466,2466,13
22393,22393,49,942,942,14
22394,22394,11,317,318,14
22395,22395,41,294,299,44
22396,22396,145,360,361,20
22397,22397,23,457,457,10
22398,22398,9,245,250,37
22399,22399,37,229,230,17
22400,22400,89,247,248,17
22401,22401,36,385,386,18
22402,22402,115,151,151,7
22403,22403,33,197,198,16
22404,22404,144,319,321,22
22405,22405,44,258,261,46
22406,22406,14,311,314,31
22407,22407,8,234,235,11
22408,22408,133,246,247,35
22409,22409,128,238,239,23
22410,22410,119,286,286,3
22411,22411,89,248,248,19
22412,22412,128,239,242,26
22413,22413,143,263,265,27
22414,22414,17,333,336,25
22415,22415,1,134,134,13
22416,22416,42,278,280,36
22417,22417,62,207,212,65
22418,22418,40,342,342,10
22419,22419,98,314,314,10
22420,22420,136,386,387,32
22421,22421,131,247,251,32
22422,22422,131,251,258,50
22423,22423,78,438,440,27
22424,22424,105,594,596,16
22425,22425,105,596,597,11
22426,22426,64,471,477,59
22427,22427,149,232,234,21
22428,22428,72,220,220,22
22429,22429,11,318,318,16
22430,22430,25,452,453,27
22431,22431,150,375,380,50
22432,22432,136,387,388,10
22433,22433,116,308,309,34
22434,22434,36,386,386,8
22435,22435,55,974,975,13
22436,22436,135,254,254,11
22437,22437,28,192,193,17
22438,22438,44,261,261,22
22439,22439,43,331,333,37
22440,22440,8,235,237,16
22441,22441,147,325,325,1
22442,22442,52,877,879,22
22443,22443,99,306,309,25
22444,22444,58,340,345,53
22445,22445,35,242,243,10
22446,22446,102,1326,1327,17
22447,22447,103,606,608,53
22448,22448,91,292,294,38
22449,22449,13,381,383,30
22450,22450,91,294,295,32
22451,22451,120,228,236,66
22452,22452,98,314,314,10
22453,22453,13,383,386,22
22454,22454,88,307,307,4
22455,22455,65,350,353,27
22456,22456,38,316,316,16
22457,22457,16,192,196,33
22458,22458,28,193,193,16
22459,22459,138,217,217,11
22460,22460,80,349,349,18
22461,22461,122,342,342,16
22462,22462,27,284,284,2
22463,22463,128,242,248,53
22464,22464,126,299,300,24
22465,22465,133,247,249,51
22466,22466,19,215,215,11
22467,22467,125,338,340,24
22468,22468,101,1892,1893,13
22469,22469,119,286,287,21
22470,22470,35,243,244,11
22471,22471,35,244,246,18
22472,22472,70,266,267,22
22473,22473,9,250,252,34
22474,22474,113,232,233,8
22475,22475,21,212,212,14
22476,22476,92,379,381,55
22477,22477,130,441,448,57
22478,22478,54,444,445,14
22479,22479,106,1019,1023,47
22480,22480,117,195,195,8
22481,22481,49,942,943,17
22482,22482,89,248,248,15
22483,22483,51,837,838,11
22484,22484,35,246,246,13
22485,22485,74,538,538,8
22486,22486,126,300,303,43
22487,22487,123,288,289,12
22488,22488,55,975,975,4
22489,22489,34,180,183,26
22490,22490,37,230,233,50
22491,22491,102,1327,1328,24
22492,22492,78,440,441,52
22493,22493,86,244,245,19
22494,22494,147,325,325,14
22495,22495,58,345,346,16
22496,22496,135,254,255,16
22497,22497,73,239,240,10
22498,22498,74,538,543,61
22499,22499,94,408,412,48
22500,22500,119,287,288,16
22501,22501,5,171,171,5
22502,22502,13,386,387,13
22503,22503,73,240,241,11
22504,22504,39,256,258,25
22505,22505,25,453,454,35
22506,22506,142,133,135,23
22507,22507,44,261,262,7
22508,22508,130,448,448,1
22509,22509,22,357,359,17
22510,22510,76,251,252,25
22511,22511,100,357,360,52
22512,22512,90,255,257,27
22513,22513,81,277,280,46
22514,22514,111,294,295,49
22515,22515,59,303,303,13
22516,22516,52,879,879,9
22517,22517,36,386,387,14
22518,22518,84,375,376,21
22519,22519,43,333,333,3
22520,22520,97,553,553,13
22521,22521,48,1368,1368,7
22522,22522,53,713,716,33
22523,22523,35,246,246,6
22524,22524,1,134,135,10
22525,22525,115,151,152,19
22526,22526,107,1407,1408,16
22527,22527,1,135,136,10
22528,22528,83,402,405,28
22529,22529,54,445,445,9
22530,22530,15,119,123,52
22531,22531,46,1766,1768,26
22532,22532,146,181,183,16
22533,22533,128,248,248,3
22534,22534,90,257,260,27
22535,22535,96,350,353,23
22536,22536,13,387,389,25
22537,22537,41,299,301,54
22538,22538,81,280,281,14
22539,22539,89,248,249,17
22540,22540,43,333,333,8
22541,22541,131,258,259,26
22542,22542,102,1328,1329,28
22543,22543,107,1408,1412,39
22544,22544,59,303,303,3
22545,22545,21,212,212,21
22546,22546,18,236,238,19
22547,22547,145,361,364,26
22548,22548,9,252,252,6
22549,22549,11,318,318,11
22550,22550,53,716,716,9
22551,22551,116,309,311,27
22552,22552,144,321,323,23
22553,22553,85,215,217,16
22554,22554,59,303,304,34
22555,22555,111,295,295,10
22556,22556,97,553,556,58
22557,22557,31,278,280,19
22558,22558,72,220,221,12
22559,22559,129,368,369,18
22560,22560,104,698,698,8
22561,22561,82,365,368,51
22562,22562,12,202,206,37
22563,22563,42,280,280,9
22564,22564,110,299,301,19
22565,22565,144,323,323,5
22566,22566,39,258,259,13
22567,22567,7,243,248,48
22568,22568,117,195,196,13
22569,22569,56,190,192,35
22570,22570,64,477,477,3
22571,22571,22,359,362,24
22572,22572,93,239,242,24
22573,22573,67,292,297,51
22574,22574,20,389,392,31
22575,22575,82,368,370,56
22576,22576,122,342,345,22
22577,22577,130,448,448,5
22578,22578,92,381,381,17
22579,22579,18,238,244,66
22580,22580,23,457,457,13
22581,22581,103,608,608,14
22582,22582,142,135,136,17
22583,22583,33,198,198,7
22584,22584,94,412,413,12
22585,22585,64,477,478,18
22586,22586,134,243,246,57
22587,22587,112,253,253,17
22588,22588,128,248,249,11
22589,22589,97,556,558,37
22590,22590,108,2466,2468,37
22591,22591,42,280,284,41
22592,22592,89,249,250,14
22593,22593,54,445,447,20
22594,22594,28,193,194,28
22595,22595,92,381,384,42
22596,22596,56,192,199,52
22597,22597,44,262,266,46
22598,22598,109,1334,1336,39
22599,22599,77,387,394,52
22600,22600,110,301,305,50
22601,22601,136,388,389,42
22602,22602,109,1336,1339,56
22603,22603,44,266,268,15
22604,22604,57,172,173,39
22605,22605,78,441,441,4
22606,22606,22,362,366,54
22607,22607,149,234,234,13
22608,22608,64,478,481,51
22609,22609,97,558,558,6
22610,22610,129,369,374,54
22611,22611,77,394,394,4
22612,22612,64,481,481,5
22613,22613,21,212,214,24
22614,22614,131,259,259,13
22615,22615,91,295,299,58
22616,22616,14,314,314,22
22617,22617,5,171,171,7
22618,22618,46,1768,1768,15
22619,22619,97,558,560,42
22620,22620,116,311,312,25
22621,22621,39,259,259,12
22622,22622,46,1768,1769,12
22623,22623,36,387,388,13
22624,22624,108,2468,2469,18
22625,22625,116,312,315,28
22626,22626,142,136,136,6
22627,22627,5,171,172,12
22628,22628,116,315,317,16
22629,22629,65,353,354,14
22630,22630,114,399,402,33
22631,22631,22,366,367,20
22632,22632,150,380,381,21
22633,22633,35,246,247,19
22634,22634,21,214,214,2
22635,22635,16,196,196,15
22636,22636,27,284,287,26
22637,22637,98,314,314,12
22638,22638,121,261,264,37
22639,22639,123,289,289,18
22640,22640,126,303,305,18
22641,22641,20,392,393,11
22642,22642,23,457,460,39
22643,22643,14,314,314,16
22644,22644,21,214,215,8
22645,22645,55,975,976,17
22646,22646,51,838,838,1
22647,22647,26,521,522,14
22648,22648,65,354,355,17
22649,22649,71,264,265,15
22650,22650,54,447,448,22
22651,22651,122,345,346,22
22652,22652,105,597,602,36
22653,22653,57,173,174,25
22654,22654,3,300,303,46
22655,22655,120,236,239,25
22656,22656,47,407,407,11
22657,22657,131,259,260,14
22658,22658,83,405,409,37
22659,22659,144,323,323,2
22660,22660,19,215,215,8
22661,22661,78,441,442,12
22662,22662,26,522,525,50
22663,22663,23,460,462,26
22664,22664,126,305,306,24
22665,22665,96,353,359,54
22666,22666,131,260,262,23
22667,22667,43,333,334,15
22668,22668,74,543,544,21
22669,22669,27,287,289,43
22670,22670,64,481,487,43
22671,22671,42,284,284,17
22672,22672,39,259,259,11
22673,22673,91,299,300,18
22674,22674,129,374,374,11
22675,22675,113,233,235,16
22676,22676,73,241,242,11
22677,22677,119,288,291,27
22678,22678,50,389,389,10
22679,22679,50,389,389,1
22680,22680,114,402,403,49
22681,22681,63,243,243,7
22682,22682,28,194,194,6
22683,22683,37,233,234,11
22684,22684,80,349,351,17
22685,22685,150,381,382,20
22686,22686,26,525,527,52
22687,22687,136,389,390,14
22688,22688,116,317,317,12
22689,22689,135,255,257,22
22690,22690,83,409,411,18
22691,22691,27,289,289,10
22692,22692,104,698,700,24
22693,22693,107,1412,1415,28
22694,22694,144,323,324,14
22695,22695,68,409,410,11
22696,22696,98,314,315,12
22697,22697,44,268,270,22
22698,22698,106,1023,1028,50
22699,22699,86,245,245,9
22700,22700,107,1415,1420,43
22701,22701,76,252,255,29
22702,22702,51,838,840,32
22703,22703,137,327,327,17
22704,22704,17,336,338,21
22705,22705,118,331,335,43
22706,22706,40,342,343,35
22707,22707,80,351,351,11
22708,22708,23,462,464,19
22709,22709,138,217,217,1
22710,22710,23,464,464,14
22711,22711,51,840,840,4
22712,22712,127,164,166,25
22713,22713,127,166,168,18
22714,22714,70,267,267,6
22715,22715,146,183,188,38
22716,22716,55,976,982,43
22717,22717,24,402,403,40
22718,22718,147,325,326,10
22719,22719,89,250,251,9
22720,22720,27,289,289,16
22721,22721,15,123,124,9
22722,22722,87,149,151,24
22723,22723,113,235,235,5
22724,22724,65,355,360,39
22725,22725,126,306,308,23
22726,22726,138,217,217,5
22727,22727,85,217,217,11
22728,22728,11,318,321,40
22729,22729,33,198,198,25
22730,22730,81,281,281,16
22731,22731,68,410,414,35
22732,22732,105,602,603,13
22733,22733,91,300,303,24
22734,22734,82,370,373,57
22735,22735,113,235,235,11
22736,22736,21,215,218,24
22737,22737,137,327,330,36
22738,22738,114,403,405,15
22739,22739,100,360,362,15
22740,22740,104,700,701,56
22741,22741,73,242,242,8
22742,22742,38,316,322,46
22743,22743,119,291,291,5
22744,22744,123,289,290,8
22745,22745,94,413,416,24
22746,22746,149,234,234,13
22747,22747,28,194,195,14
22748,22748,4,158,159,9
22749,22749,39,259,261,17
22750,22750,108,2469,2471,21
22751,22751,53,716,717,25
22752,22752,90,260,261,38
22753,22753,23,464,465,9
22754,22754,23,465,466,13
22755,22755,74,544,548,35
22756,22756,83,411,411,24
22757,22757,35,247,247,6
22758,22758,102,1329,1330,36
22759,22759,24,403,403,7
22760,22760,14,314,317,29
22761,22761,18,244,245,16
22762,22762,108,2471,2471,20
22763,22763,64,487,487,14
22764,22764,123,290,296,54
22765,22765,85,217,218,21
22766,22766,133,249,249,16
22767,22767,81,281,286,34
22768,22768,77,394,399,35
22769,22769,99,309,309,25
22770,22770,13,389,391,39
22771,22771,148,348,350,32
22772,22772,132,391,392,12
22773,22773,84,376,378,19
22774,22774,71,265,265,2
22775,22775,26,527,528,22
22776,22776,51,840,841,9
22777,22777,109,1339,1339,1
22778,22778,56,199,199,1
22779,22779,42,284,286,25
22780,22780,111,295,297,46
22781,22781,7,248,248,1
22782,22782,77,399,400,22
22783,22783,43,334,338,36
22784,22784,98,315,315,4
22785,22785,11,321,322,15
22786,22786,90,261,263,29
22787,22787,147,326,327,12
22788,22788,93,242,242,29
22789,22789,59,304,305,20
22790,22790,119,291,292,52
22791,22791,32,283,283,16
22792,22792,9,252,253,46
22793,22793,94,416,417,19
22794,22794,61,133,134,13
22795,22795,39,261,261,14
22796,22796,97,560,562,31
22797,22797,114,405,406,37
22798,22798,24,403,404,9
22799,22799,80,351,355,49
22800,22800,105,603,604,20
22801,22801,150,382,387,42
22802,22802,31,280,284,34
22803,22803,14,317,317,4
22804,22804,84,378,385,47
22805,22805,92,384,390,45
22806,22806,65,360,361,14
22807,22807,41,301,308,54
22808,22808,94,417,418,31
22809,22809,18,245,246,17
22810,22810,47,407,407,13
22811,22811,27,289,292,30
22812,22812,97,562,563,12
22813,22813,74,548,549,24
22814,22814,34,183,183,10
22815,22815,1,136,137,43
22816,22816,89,251,251,11
22817,22817,29,220,222,18
22818,22818,51,841,841,17
22819,22819,127,168,172,30
22820,22820,131,262,262,8
22821,22821,14,317,319,34
22822,22822,12,206,207,19
22823,22823,99,309,310,23
22824,22824,44,270,270,3
22825,22825,61,134,135,10
22826,22826,78,442,443,11
22827,22827,19,215,215,15
22828,22828,44,270,270,2
22829,22829,8,237,238,27
22830,22830,99,310,311,18
22831,22831,20,393,395,51
22832,22832,81,286,288,17
22833,22833,84,385,385,19
22834,22834,66,235,235,8
22835,22835,73,242,243,19
22836,22836,5,172,172,2
22837,22837,1,137,138,20
22838,22838,84,385,388,24
22839,22839,108,2471,2472,17
22840,22840,31,284,288,38
22841,22841,96,359,362,34
22842,22842,51,841,847,46
22843,22843,1,138,138,10
22844,22844,150,387,387,6
22845,22845,68,414,414,7
22846,22846,97,563,567,31
22847,22847,78,443,443,4
22848,22848,25,454,456,17
22849,22849,70,267,267,3
22850,22850,129,374,376,20
22851,22851,6,220,226,47
22852,22852,11,322,328,47
22853,22853,83,411,413,22
22854,22854,37,234,236,27
22855,22855,115,152,153,20
22856,22856,139,199,201,15
22857,22857,61,135,135,10
22858,22858,36,388,388,4
22859,22859,73,243,244,9
22860,22860,92,390,390,7
22861,22861,144,324,324,7
22862,22862,150,387,389,24
22863,22863,50,389,392,31
22864,22864,94,418,419,20
22865,22865,121,264,267,38
22866,22866,2,275,275,18
22867,22867,119,292,292,20
22868,22868,47,407,410,43
22869,22869,112,253,253,6
22870,22870,46,1769,1770,11
22871,22871,101,1893,1896,35
22872,22872,80,355,357,57
22873,22873,106,1028,1032,48
22874,22874,37,236,242,63
22875,22875,83,413,414,15
22876,22876,63,243,245,20
22877,22877,86,245,246,19
22878,22878,59,305,306,23
22879,22879,96,362,362,5
22880,22880,76,255,257,41
22881,22881,122,346,347,19
22882,22882,10,289,290,14
22883,22883,68,414,420,67
22884,22884,124,267,267,3
22885,22885,86,246,246,11
22886,22886,19,215,216,21
22887,22887,27,292,292,4
22888,22888,102,1330,1330,24
22889,22889,12,207,211,33
22890,22890,72,221,221,7
22891,22891,13,391,392,9
22892,22892,54,448,448,12
22893,22893,65,361,362,16
22894,22894,40,343,348,49
22895,22895,130,448,449,20
22896,22896,59,306,307,31
22897,22897,144,324,325,12
22898,22898,149,234,237,25
22899,22899,100,362,363,28
22900,22900,28,195,195,6
22901,22901,144,325,326,14
22902,22902,100,363,363,7
22903,22903,3,303,308,63
22904,22904,97,567,568,14
22905,22905,35,247,253,53
22906,22906,39,261,262,16
22907,22907,117,196,198,16
22908,22908,2,275,278,37
22909,22909,136,390,393,61
22910,22910,141,122,123,14
22911,22911,112,253,255,22
22912,22912,150,389,391,22
22913,22913,99,311,312,23
22914,22914,116,317,319,18
22915,22915,65,362,364,32
22916,22916,127,172,173,18
22917,22917,80,357,363,57
22918,22918,81,288,288,1
22919,22919,86,246,248,16
22920,22920,132,392,392,13
22921,22921,67,297,302,37
22922,22922,5,172,172,8
22923,22923,43,338,339,10
22924,22924,89,251,253,18
22925,22925,82,373,374,11
22926,22926,112,255,258,23
22927,22927,18,246,246,14
22928,22928,100,363,367,41
22929,22929,123,296,296,8
22930,22930,5,172,172,5
22931,22931,14,319,323,33
22932,22932,127,173,174,17
22933,22933,6,226,226,11
22934,22934,49,943,944,21
22935,22935,3,308,310,34
22936,22936,97,568,568,3
22937,22937,73,244,244,3
22938,22938,14,323,330,60
22939,22939,102,1330,1332,32
22940,22940,80,363,368,50
22941,22941,77,400,402,34
22942,22942,124,267,268,13
22943,22943,73,244,245,16
22944,22944,129,376,376,20
22945,22945,49,944,946,14
22946,22946,71,265,266,13
22947,22947,99,312,315,28
22948,22948,35,253,257,59
22949,22949,137,330,331,11
22950,22950,114,406,409,38
22951,22951,59,307,310,28
22952,22952,40,348,349,20
22953,22953,108,2472,2474,24
22954,22954,63,245,245,10
22955,22955,64,487,493,53
22956,22956,25,456,457,20
22957,22957,59,310,312,22
22958,22958,94,419,420,14
22959,22959,5,172,172,5
22960,22960,120,239,241,29
22961,22961,118,335,337,54
22962,22962,108,2474,2482,57
22963,22963,37,242,243,16
22964,22964,101,1896,1899,39
22965,22965,64,493,498,48
22966,22966,109,1339,1340,15
22967,22967,147,327,327,16
22968,22968,28,195,195,12
22969,22969,113,235,235,12
22970,22970,7,248,254,47
22971,22971,71,266,266,14
22972,22972,72,221,222,13
22973,22973,29,222,222,12
22974,22974,72,222,223,9
22975,22975,14,330,331,15
22976,22976,114,409,411,49
22977,22977,129,376,376,3
22978,22978,65,364,366,21
22979,22979,144,326,327,13
22980,22980,129,376,379,46
22981,22981,123,296,298,15
22982,22982,25,457,459,26
22983,22983,35,257,258,13
22984,22984,139,201,201,6
22985,22985,83,414,415,17
22986,22986,78,443,444,30
22987,22987,83,415,415,6
22988,22988,95,360,361,11
22989,22989,140,104,105,18
22990,22990,63,245,245,13
22991,22991,23,466,469,32
22992,22992,80,368,375,59
22993,22993,32,283,284,13
22994,22994,6,226,226,7
22995,22995,129,379,380,9
22996,22996,88,307,307,4
22997,22997,30,380,385,39
22998,22998,44,270,274,38
22999,22999,65,366,366,6
23000,23000,106,1032,1033,48
23001,23001,3,310,314,57
23002,23002,62,212,217,50
23003,23003,89,253,254,8
23004,23004,137,331,331,16
23005,23005,111,297,300,26
23006,23006,48,1368,1373,55
23007,23007,100,367,370,25
23008,23008,26,528,532,55
23009,23009,112,258,259,22
23010,23010,6,226,226,17
23011,23011,67,302,303,11
23012,23012,100,370,370,13
23013,23013,113,235,235,22
23014,23014,149,237,237,7
23015,23015,10,290,291,13
23016,23016,44,274,274,4
23017,23017,130,449,450,16
23018,23018,150,391,392,13
23019,23019,71,266,267,14
23020,23020,119,292,292,4
23021,23021,95,361,363,16
23022,23022,113,235,238,27
23023,23023,6,226,227,10
23024,23024,14,331,331,9
23025,23025,97,568,569,17
23026,23026,65,366,370,31
23027,23027,76,257,257,5
23028,23028,148,350,354,47
23029,23029,137,331,333,20
23030,23030,142,136,137,31
23031,23031,97,569,572,24
23032,23032,41,308,314,47
23033,23033,122,347,347,14
23034,23034,73,245,246,17
23035,23035,32,284,284,2
23036,23036,74,549,555,46
23037,23037,99,315,318,21
23038,23038,143,265,266,18
23039,23039,92,390,395,45
23040,23040,53,717,718,17
23041,23041,102,1332,1335,34
23042,23042,5,172,173,11
23043,23043,30,385,385,2
23044,23044,86,248,249,26
23045,23045,80,375,375,7
23046,23046,74,555,555,4
23047,23047,28,195,195,9
23048,23048,147,327,329,18
23049,23049,71,267,267,1
23050,23050,16,196,199,23
23051,23051,32,284,284,13
